"stat_name","stat_label","stat_qtr","stat_year","pt_group","qtr_result"
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: Douglas",94.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: Eagle",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: El Paso",15.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: Jefferson",172.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: Larimer",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: Morgan",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: Out of State",91.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: Unknown",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"County of Residence: Weld",9.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"Not a Tri-County Resident",998.00
"DOT","Directly-observed therapy (including DOPT)",4,2008,"Tri-County Resident",862.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"All Patients",1671.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Adams",260.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Alamosa",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Arapahoe",327.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Boulder",89.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Broomfield",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Clear Creek",2.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Denver",670.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Douglas",12.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Eagle",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: El Paso",18.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Jefferson",283.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Larimer",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Morgan",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Out of State",10.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Unknown",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"County of Residence: Weld",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"Not a Tri-County Resident",1072.00
"DOT","Directly-observed therapy (including DOPT)",1,2009,"Tri-County Resident",599.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"All Patients",1642.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Adams",153.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Alamosa",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Arapahoe",421.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Boulder",70.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Broomfield",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Clear Creek",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Denver",534.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Douglas",23.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Eagle",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: El Paso",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Jefferson",340.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Larimer",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Morgan",17.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Out of State",39.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Unknown",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"County of Residence: Weld",45.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"Not a Tri-County Resident",1045.00
"DOT","Directly-observed therapy (including DOPT)",2,2009,"Tri-County Resident",597.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"All Patients",1696.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Adams",20.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Alamosa",0.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Arapahoe",386.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Boulder",90.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Broomfield",0.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Clear Creek",2.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Denver",796.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Douglas",70.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Eagle",0.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: El Paso",0.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Jefferson",269.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Larimer",18.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Morgan",8.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Out of State",0.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Unknown",0.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"County of Residence: Weld",37.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"Not a Tri-County Resident",1220.00
"DOT","Directly-observed therapy (including DOPT)",3,2009,"Tri-County Resident",476.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"All Patients",1775.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Adams",117.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Alamosa",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Arapahoe",301.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Boulder",120.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Broomfield",30.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Clear Creek",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Denver",759.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Douglas",63.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Eagle",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: El Paso",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Jefferson",321.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Larimer",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Morgan",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Out of State",38.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Unknown",0.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"County of Residence: Weld",26.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"Not a Tri-County Resident",1294.00
"DOT","Directly-observed therapy (including DOPT)",4,2009,"Tri-County Resident",481.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"All Patients",1356.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Adams",115.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Alamosa",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Arapahoe",215.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Boulder",121.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Broomfield",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Clear Creek",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Denver",537.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Douglas",44.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Eagle",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: El Paso",14.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Jefferson",269.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Larimer",1.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Morgan",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Out of State",34.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Unknown",0.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"County of Residence: Weld",6.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"Not a Tri-County Resident",982.00
"DOT","Directly-observed therapy (including DOPT)",1,2010,"Tri-County Resident",374.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"All Patients",1254.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Adams",192.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Alamosa",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Arapahoe",312.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Boulder",56.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Broomfield",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Clear Creek",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Denver",438.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Douglas",49.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Eagle",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: El Paso",9.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Jefferson",149.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Larimer",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Morgan",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Out of State",49.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Unknown",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"County of Residence: Weld",0.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"Not a Tri-County Resident",701.00
"DOT","Directly-observed therapy (including DOPT)",2,2010,"Tri-County Resident",553.00
